Participant,Recording,assigned_aoi,aoi_area
22,2,mouth,381.06812558927487
22,2,right_eye,60.653611375038054
22,2,left_eye,198.37033872133367
22,2,nose,32.46409196793632
22,2,mouth,133.51195793569195
22,2,right_eye,420.9541815826273
22,2,left_eye,543.4495502702542
22,2,nose,173.6816335069711
22,2,mouth,563.9146346401474
22,2,right_eye,43.83172681115519
22,2,left_eye,76.48147506289311
22,2,nose,22.529125686137956
22,2,mouth,37.15767243981373
22,1,right_eye,130.69157181681572
22,1,left_eye,268.60306733209103
22,1,nose,74.08243302253915
22,1,mouth,251.62292782855408
22,1,right_eye,170.63077275698703
22,1,left_eye,36.73291131804289
22,1,nose,28.94400613765395
22,1,mouth,103.69230978731613
22,1,right_eye,426.9976535756462
22,1,left_eye,346.51082164204075
22,1,nose,148.92704679125586
22,1,mouth,463.5644779910572
22,1,right_eye,606.9637496804671
22,1,left_eye,443.37380121348554
22,1,nose,186.60919775278705
22,1,mouth,502.0532513532603
22,1,right_eye,67.19006513445498
22,1,left_eye,157.53841977874455
22,1,nose,30.386038489704383
22,1,mouth,96.88547659709609
22,1,right_eye,97.95204427035958
22,1,left_eye,113.80464178105296
22,1,nose,37.71257744300543
22,1,mouth,128.53073650558204
22,1,left_eye,322.47455227214573
22,1,nose,157.27103884238915
22,1,left_eye,709.6985303679822
22,1,nose,415.73162189524925
22,1,right_eye,237.4468832005303
22,1,left_eye,701.9450555555399
22,1,nose,121.95375410765644
22,1,mouth,798.6543071362735
22,1,right_eye,155.5130884987022
22,1,left_eye,193.24140374020553
22,1,nose,59.677492757367375
22,1,mouth,179.56801500372495
22,1,left_eye,746.9988912446022
22,1,nose,484.0810667291206
22,1,left_eye,371.70104710397874
22,1,nose,335.1886396603463
22,1,right_eye,51.38897163676168
22,1,left_eye,78.84578442344092
22,1,nose,38.91100333248939
22,1,mouth,68.85424060730799
22,1,right_eye,549.2916811637974
22,1,left_eye,572.6752301855101
22,1,nose,162.1116797963868
22,1,mouth,539.9214088543057
22,1,nose,502.58799031177693
22,1,left_eye,291.5317582867869
22,1,nose,166.69317171298104
22,1,mouth,668.0122434661746
22,1,right_eye,250.46650091997043
22,1,left_eye,144.16496650526386
22,1,nose,67.25536966812334
22,1,mouth,176.1131629066424
22,1,right_eye,231.14190429485674
22,1,left_eye,352.8085274655456
22,1,nose,116.04672696644751
22,1,mouth,286.0028412731501
22,1,right_eye,340.25958314570937
22,1,left_eye,130.41784470453788
22,1,nose,86.00215823610961
22,1,mouth,223.3204139136431
22,1,right_eye,103.78067933530556
22,1,left_eye,334.43467487436465
22,1,nose,61.30369276440112
22,1,mouth,268.48095302592867
22,1,left_eye,507.09944941110604
22,1,nose,464.8031971402128
22,1,right_eye,351.06676394655017
22,1,left_eye,425.3637807273459
22,1,nose,129.91991555317716
22,1,mouth,263.64953977292674
22,1,right_eye,116.98113440598433
22,1,left_eye,43.62762320828033
22,1,nose,32.03147435521871
22,1,mouth,95.35976803051662
22,1,right_eye,120.39534019152109
22,1,left_eye,31.926789009485947
22,1,nose,17.2286898716947
22,1,mouth,77.44918092729827
22,1,right_eye,228.37394082395323
22,1,left_eye,144.69454773368597
22,1,nose,65.79926200134167
22,1,mouth,199.13224944101913
22,1,right_eye,177.40569978780454
22,1,left_eye,182.47617450409513
22,1,nose,84.86398797151723
22,1,mouth,275.2541377365831
22,1,left_eye,283.83355494158485
22,1,nose,131.8465345155234
22,1,right_eye,762.0958280027373
22,1,left_eye,204.77213246098233
22,1,nose,95.99544835448353
22,1,mouth,467.13659118179675
22,1,left_eye,588.9765049101771
22,1,nose,305.169303517211
22,1,right_eye,519.0851862224058
22,1,nose,267.96774413852756
22,1,right_eye,675.1340442298869
22,1,nose,519.0302055290698
22,1,right_eye,73.57885596169072
22,1,left_eye,58.189673280936454
22,1,nose,25.11432431297538
22,1,mouth,64.11714644439743
22,1,right_eye,240.17297148449939
22,1,left_eye,116.1511820749482
22,1,nose,53.67507912123085
22,1,mouth,157.00076731932157
22,1,right_eye,512.3442014419941
22,1,left_eye,155.36642280221295
22,1,nose,95.07385436446685
22,1,mouth,347.2155213913261
22,1,right_eye,66.07235636671781
22,1,left_eye,29.74830558895004
22,1,nose,18.53141028270499
22,1,mouth,50.647927761627145
22,1,right_eye,87.88028560808301
22,1,left_eye,269.5522157362965
22,1,nose,40.32691284966427
22,1,mouth,240.2405858059562
22,1,right_eye,496.76507353782955
22,1,left_eye,346.4657467850608
22,1,nose,152.8618725398006
22,1,mouth,363.90730713730903
22,1,right_eye,273.76444320943244
22,1,left_eye,18.884432877605867
22,1,nose,23.525788956935912
22,1,mouth,177.82533495602578
14,2,right_eye,559.0417375513379
14,2,left_eye,378.5307883254049
14,2,nose,152.52143461115722
14,2,mouth,473.90603951209994
14,2,right_eye,802.9631117253396
14,2,left_eye,326.8066695640993
14,2,nose,214.2783386044195
14,2,mouth,664.9518801061417
14,2,right_eye,433.4545796327885
14,2,left_eye,177.18728968601886
14,2,nose,73.46724374740936
14,2,mouth,260.89088693378324
14,2,right_eye,339.21930609261517
14,2,left_eye,338.5218120727337
14,2,nose,141.33872968127332
14,2,mouth,420.9201521533777
14,2,right_eye,670.7323704918476
14,2,nose,294.06426296930795
14,2,right_eye,183.20663196171472
14,2,left_eye,420.28755995443663
14,2,nose,89.28146924141109
14,2,mouth,279.2243388424376
14,2,right_eye,289.743754329164
14,2,left_eye,599.7458506428554
14,2,nose,195.4820039094146
14,2,mouth,321.02839111856593
14,2,right_eye,337.49568608577454
14,2,left_eye,491.97225951061284
14,2,nose,185.8864876634887
14,2,mouth,524.645566740124
14,2,left_eye,527.0456471272248
14,2,nose,198.32102785993393
14,2,right_eye,416.22382685521256
14,2,left_eye,302.0263627986824
14,2,nose,125.50239568589494
14,2,mouth,326.2474146602102
14,2,right_eye,55.40450812444779
14,2,left_eye,84.47883202888205
14,2,nose,30.99066532668805
14,2,mouth,99.12599451998211
14,2,nose,799.3015944739534
14,2,right_eye,455.3120043250304
14,2,left_eye,440.9367295832949
14,2,nose,155.87821475890908
14,2,mouth,477.8730513327657
14,2,right_eye,451.30448247252735
14,2,left_eye,488.5431361409863
14,2,nose,203.3926351164174
14,2,mouth,488.759746270069
14,2,left_eye,367.53981763626086
14,2,nose,181.22127752852444
14,2,nose,714.7695082965615
14,2,right_eye,663.4563126275455
14,2,nose,574.0813327069466
14,2,right_eye,105.030397616724
14,2,left_eye,385.9131172870552
14,2,nose,71.4251839233859
14,2,mouth,301.631301172835
14,2,right_eye,550.6627988425926
14,2,nose,654.9989404714905
14,2,right_eye,594.2018035968399
14,2,left_eye,542.0550520347784
14,2,nose,299.4289222025384
14,2,nose,554.448495853135
14,2,left_eye,353.15117828570214
14,2,nose,82.9089041694543
14,2,mouth,733.0015011875486
14,2,right_eye,343.76062199779545
14,2,left_eye,520.799218986676
14,2,nose,172.2625217103227
14,2,mouth,459.1776373052058
14,2,right_eye,61.9538416632529
14,2,left_eye,365.9831531564256
14,2,nose,82.04797761347747
14,2,mouth,267.015027566844
14,2,nose,714.4122592747739
14,2,right_eye,205.96778232091486
14,2,left_eye,313.5577101082005
14,2,nose,92.18390455974703
14,2,mouth,246.29060301113762
14,2,right_eye,68.19998989790665
14,2,left_eye,164.75242446192493
14,2,nose,33.85697641636804
14,2,mouth,107.19060922380038
14,2,right_eye,584.758825103071
14,2,left_eye,180.24690627042537
14,2,nose,73.54447834897219
14,2,mouth,401.44979027753146
14,2,right_eye,315.25710557893206
14,2,left_eye,205.99115846143044
14,2,nose,81.34484113958776
14,2,mouth,203.40689482004973
14,2,nose,499.60926178604274
14,2,nose,609.8753492984722
14,2,right_eye,302.46185876147825
14,2,left_eye,565.8484460699834
14,2,nose,154.40584786107328
14,2,mouth,235.28384730746498
14,2,right_eye,376.51172573536354
14,2,left_eye,279.47276348868166
14,2,nose,139.14006387553192
14,2,mouth,335.87544690042284
14,2,right_eye,340.0385796350346
14,2,left_eye,116.26949184013364
14,2,nose,61.849733840123726
14,2,mouth,201.84219468470812
14,2,right_eye,185.65715450420603
14,2,left_eye,165.6219578178717
14,2,nose,62.571412322692694
14,2,mouth,166.1494753552296
14,2,nose,384.2721868751268
14,2,nose,399.41538478051217
14,1,right_eye,408.2122333350824
14,1,left_eye,750.414955268224
14,1,nose,206.62834612668553
14,1,mouth,674.744465270008
14,1,left_eye,659.2127925941929
14,1,nose,367.7325253644976
14,1,nose,697.405523059651
14,1,nose,543.8559781443429
14,1,right_eye,442.56015598750014
14,1,left_eye,570.5287931249632
14,1,nose,169.06447666164308
14,1,mouth,482.8465742258936
14,1,right_eye,79.01906266449296
14,1,left_eye,20.985043538984304
14,1,nose,15.016099075000753
14,1,mouth,49.97979472152197
14,1,right_eye,359.90283676674665
14,1,nose,192.4342200151841
14,1,mouth,505.4730745961455
14,1,right_eye,813.6127379954514
14,1,nose,420.9000254248701
14,1,right_eye,783.3177653122448
14,1,nose,341.8005700636302
14,1,left_eye,381.79022103503985
14,1,nose,473.484842830769
14,1,mouth,756.7347830769709
14,1,right_eye,800.713401981785
14,1,nose,585.1630684867533
14,1,right_eye,514.7487470607025
14,1,left_eye,402.26981076750224
14,1,nose,163.1715187853836
14,1,mouth,483.80992338641175
14,1,right_eye,668.4554638215759
14,1,nose,232.40595665317346
14,1,right_eye,494.96785739841175
14,1,nose,141.97870889140512
14,1,left_eye,353.2929497799213
14,1,nose,243.66418817202526
14,1,right_eye,374.99114175578416
14,1,nose,368.53480789475066
13,2,right_eye,111.38593737774936
13,2,left_eye,54.068063936337076
13,2,nose,28.300606013005538
13,2,mouth,86.24539267290801
13,2,right_eye,123.7555604582308
13,2,left_eye,38.89136441676408
13,2,nose,18.67742849501601
13,2,mouth,70.6756466299891
13,2,right_eye,191.03652534261496
13,2,left_eye,798.0981925160647
13,2,nose,115.19539999451503
13,2,mouth,505.6698821468053
13,2,nose,351.66051129682427
13,2,nose,367.7354417237848
13,2,right_eye,121.21610253745565
13,2,left_eye,76.6942981156597
13,2,nose,43.52807808130742
13,2,mouth,115.56152126557723
13,2,right_eye,176.70222494228085
13,2,left_eye,171.38369424613708
13,2,nose,63.29323075751529
13,2,mouth,209.62085005406675
13,2,right_eye,86.22470611554716
13,2,left_eye,335.92920541890476
13,2,nose,83.38823371721358
13,2,mouth,244.4578547483345
13,2,right_eye,175.08318814994354
13,2,left_eye,196.31890962955893
13,2,nose,68.45664037463263
13,2,mouth,204.14126184586493
13,2,nose,209.52646501793328
13,2,right_eye,215.59194952204592
13,2,left_eye,199.89654751746522
13,2,nose,57.08940198899385
13,2,mouth,194.42210097149498
13,2,right_eye,714.1863932622209
13,2,left_eye,359.92839083039985
13,2,nose,202.19249700406505
13,2,mouth,543.6927189033141
13,2,right_eye,81.81313413794454
13,2,left_eye,189.63473008337297
13,2,nose,41.381565259033465
13,2,mouth,124.170570519649
13,2,right_eye,268.67774373661246
13,2,left_eye,268.95160145330505
13,2,nose,101.2945255155675
13,2,mouth,261.07612929451506
13,2,nose,816.4063367887729
13,2,right_eye,168.5916732416629
13,2,left_eye,153.04644724727382
13,2,nose,44.36202633163153
13,2,mouth,173.9998531794318
13,2,right_eye,345.2788773135163
13,2,left_eye,188.5860930482443
13,2,nose,118.73230516083149
13,2,mouth,319.4027244774079
13,2,right_eye,369.4931787326731
13,2,left_eye,239.42437698234812
13,2,nose,138.74047023423188
13,2,mouth,383.34197405074696
13,2,right_eye,429.26399856349514
13,2,left_eye,274.14242397420287
13,2,nose,146.06952146991398
13,2,mouth,421.52405599238796
13,2,right_eye,378.3315290551892
13,2,left_eye,139.4402764009097
13,2,nose,98.44876287969393
13,2,mouth,247.77943166420715
13,2,right_eye,188.64416071501407
13,2,left_eye,175.29889112664233
13,2,nose,54.14371647126612
13,2,mouth,197.9132316870775
13,2,right_eye,86.49039640943644
13,2,left_eye,88.6443310511875
13,2,nose,30.93071014084778
13,2,mouth,93.93456239852826
13,2,right_eye,57.86241319027371
13,2,left_eye,39.958649705461156
13,2,nose,17.886508700788937
13,2,mouth,49.292428403476194
13,2,right_eye,204.9924801498561
13,2,left_eye,128.25167839075758
13,2,nose,56.40584443728338
13,2,mouth,160.34999702210294
13,2,right_eye,752.2320209913761
13,2,left_eye,403.34553556379296
13,2,nose,202.34772891223025
13,2,mouth,381.07471453260064
13,2,right_eye,175.26928020411037
13,2,left_eye,509.9336132232628
13,2,nose,144.54486939857867
13,2,mouth,379.2522371740481
13,2,right_eye,157.08333591242337
13,2,left_eye,187.09079799583986
13,2,nose,43.673562444855
13,2,mouth,200.15230364688176
13,2,right_eye,165.49275540532048
13,2,left_eye,434.955976246482
13,2,nose,52.783868863039956
13,2,mouth,282.76739948515745
13,2,right_eye,748.583695059524
13,2,nose,609.4101458151847
13,2,right_eye,55.93571985250466
13,2,left_eye,219.09336026922585
13,2,nose,26.954893227372285
13,2,mouth,112.0160266508972
13,2,right_eye,79.64135930807888
13,2,left_eye,111.47490796654736
13,2,nose,32.58883438227588
13,2,mouth,96.29489834309788
13,2,right_eye,530.3771182407056
13,2,nose,349.61260035273557
13,2,right_eye,110.16157628089401
13,2,left_eye,231.69890931458852
13,2,nose,56.454400506341
13,2,mouth,189.68511389817647
13,2,right_eye,274.4787057331717
13,2,left_eye,601.673247077274
13,2,nose,185.86609011657902
13,2,mouth,442.9819570729753
13,2,right_eye,107.46398122599587
13,2,left_eye,151.5386428908818
13,2,nose,44.95979340362011
13,2,mouth,110.03758247950223
13,2,right_eye,129.7686298189056
13,2,left_eye,426.04691166428483
13,2,nose,104.8529981930943
13,2,mouth,389.3314603237152
13,2,right_eye,533.613076449911
13,2,left_eye,135.06792591905307
13,2,nose,90.72311003784218
13,2,mouth,563.5958875931938
13,2,right_eye,375.11818529642784
13,2,left_eye,433.16009769691453
13,2,nose,132.7166936918649
13,2,mouth,445.00502331479265
13,2,right_eye,242.53253451561403
13,2,left_eye,517.7369788395318
13,2,nose,122.82591473901061
13,2,mouth,376.90457190584357
13,2,right_eye,666.7246312225034
13,2,left_eye,359.2418528285161
13,2,nose,233.02078995918916
13,2,mouth,451.0127259897914
13,2,right_eye,298.40740456588435
13,2,left_eye,96.36368230546896
13,2,nose,47.55855530329999
13,2,mouth,187.6703578253467
13,2,right_eye,146.4458986614126
13,2,left_eye,59.99680479550665
13,2,nose,37.57686637228783
13,2,mouth,75.98043017079291
13,2,right_eye,210.70869427672199
13,2,left_eye,469.64508582041515
13,2,nose,167.60942996176817
13,2,mouth,432.03678994109464
13,2,right_eye,40.27035950747816
13,2,left_eye,241.9719981716317
13,2,nose,30.873229114739328
13,2,mouth,180.8844132061508
13,2,right_eye,131.48034944127528
13,2,left_eye,140.87091490743953
13,2,nose,42.882883396049266
13,2,mouth,121.76585225523596
13,2,right_eye,594.7406498048392
13,2,nose,407.0633463802112
13,2,right_eye,787.0534151136479
13,2,nose,296.96741560868793
13,2,right_eye,203.75709587197292
13,2,left_eye,601.0410499620721
13,2,nose,79.08461228371883
13,2,mouth,325.11724188223616
13,2,right_eye,218.91174459496727
13,2,left_eye,612.3594509952536
13,2,nose,81.90626643857331
13,2,mouth,366.82253797120586
13,2,right_eye,69.18756740122848
13,2,left_eye,167.6940666567299
13,2,nose,33.23913961427978
13,2,mouth,103.87922632776184
13,2,right_eye,144.92155962746767
13,2,left_eye,78.7167986824579
13,2,nose,43.65042383013035
13,2,mouth,106.71121785994407
13,2,right_eye,391.84730639221334
13,2,nose,344.5394668590077
13,2,mouth,656.720322364306
13,2,right_eye,677.4122030542268
13,2,nose,319.8148326557873
13,2,right_eye,772.4901540929548
13,2,nose,377.89401212886594
13,2,right_eye,495.4011331816714
13,2,left_eye,156.96632219497215
13,2,nose,139.11557081654482
13,2,mouth,363.5169738068117
13,2,right_eye,672.295052462905
13,2,left_eye,339.2923950615716
13,2,nose,215.10988654079387
13,2,mouth,523.3026659347295
13,2,right_eye,287.98222848184116
13,2,left_eye,95.87433382776197
13,2,nose,40.3070881846187
13,2,mouth,169.83634950577814
13,2,right_eye,360.53352484984805
13,2,left_eye,126.97529333536635
13,2,nose,78.27799092976423
13,2,mouth,266.2131908850214
13,2,right_eye,667.8488119720843
13,2,left_eye,388.04681987310573
13,2,nose,189.08193887190487
13,2,mouth,693.0224292829053
13,1,right_eye,303.03342758821
13,1,left_eye,146.19097717939542
13,1,nose,76.96197610878312
13,1,mouth,223.81361912361146
13,1,right_eye,815.6167530607761
13,1,left_eye,236.88320467668527
13,1,nose,162.42127323025107
13,1,mouth,598.0787690322876
13,1,right_eye,181.59765474107235
13,1,left_eye,377.4313311496288
13,1,nose,140.69871075038802
13,1,mouth,292.2723033589109
13,1,right_eye,107.24851399878028
13,1,left_eye,37.48445792715647
13,1,nose,22.014689900242313
13,1,mouth,80.25233817382093
13,1,right_eye,106.134811769087
13,1,left_eye,238.894445458827
13,1,nose,70.96690154875249
13,1,mouth,130.00384122333352
13,1,right_eye,208.72933694417802
13,1,left_eye,268.83087854903596
13,1,nose,85.67580804500348
13,1,mouth,204.76397646178253
13,1,left_eye,781.9385789215787
13,1,nose,386.4930952191965
13,1,right_eye,230.8057574392222
13,1,left_eye,154.62075351138606
13,1,nose,38.750544148061685
13,1,mouth,257.82294490133006
13,1,right_eye,273.8105217430027
13,1,left_eye,249.89420657567993
13,1,nose,94.42459943498
13,1,mouth,239.8706722463373
13,1,right_eye,265.9501604742166
13,1,left_eye,115.49205548789547
13,1,nose,54.04033781442328
13,1,mouth,202.51744622346467
13,1,right_eye,356.43321038311734
13,1,left_eye,634.7875985662483
13,1,nose,140.95420520137256
13,1,mouth,512.8249858492618
13,1,right_eye,84.81902619401315
13,1,left_eye,100.4979883520383
13,1,nose,33.672787700795475
13,1,mouth,85.01019775315308
13,1,right_eye,129.6262599356838
13,1,left_eye,133.91909062929992
13,1,nose,37.70202903699523
13,1,mouth,76.75262039802105
13,1,right_eye,80.58241261336553
13,1,left_eye,215.8820810496226
13,1,nose,45.621357614487984
13,1,mouth,224.91414872252386
13,1,right_eye,106.3855242877566
13,1,left_eye,36.28855513999941
13,1,nose,30.701376267574588
13,1,mouth,96.62454430466943
13,1,nose,821.365148106735
13,1,right_eye,231.58164738830664
13,1,left_eye,277.9226244316836
13,1,nose,91.75988811186468
13,1,mouth,214.73584006814514
13,1,left_eye,302.91135278973917
13,1,nose,239.63826620052674
13,1,right_eye,80.38365218299147
13,1,left_eye,206.44621385134838
13,1,nose,42.093100118789664
13,1,mouth,146.07703384687045
13,1,right_eye,47.732461391524964
13,1,left_eye,50.856435310036126
13,1,nose,17.31845294171122
13,1,mouth,49.09265035672769
13,1,right_eye,79.29847946223502
13,1,left_eye,71.5055955620672
13,1,nose,32.070254078045345
13,1,mouth,69.12567089765241
13,1,right_eye,283.8801247173067
13,1,left_eye,272.1604254659821
13,1,nose,95.15610208595896
13,1,mouth,223.80334773075222
13,1,right_eye,263.3597257213462
13,1,nose,103.3242447058462
13,1,mouth,620.7092978128917
13,1,right_eye,84.55300903489487
13,1,left_eye,37.735080281289996
13,1,nose,21.30886501426145
13,1,mouth,48.40304566955369
13,1,right_eye,239.73685603824353
13,1,left_eye,485.5464078139763
13,1,nose,127.23926301268938
13,1,mouth,347.4774731350908
13,1,left_eye,750.4349231540161
13,1,right_eye,219.54345400311496
13,1,left_eye,106.124304903865
13,1,nose,61.12553284321873
13,1,mouth,211.20670824980132
13,1,left_eye,584.8465487782198
13,1,nose,256.9902518843953
13,1,mouth,636.2409763951622
13,1,left_eye,243.6458489429683
13,1,nose,147.6096897579208
13,1,mouth,631.7848827872682
13,1,right_eye,74.17109404310398
13,1,left_eye,134.57623102611768
13,1,nose,35.20258472294929
13,1,mouth,92.05009020782904
13,1,nose,409.16341942213916
13,1,right_eye,393.6496957831247
13,1,left_eye,276.633407602338
13,1,nose,142.45789622176946
13,1,mouth,375.2590003927679
13,1,right_eye,452.94413917596415
13,1,left_eye,305.0978432197114
13,1,nose,153.57977499247585
13,1,mouth,328.3782426118486
13,1,right_eye,357.75844039596507
13,1,left_eye,93.77514642136718
13,1,nose,51.95485509425388
13,1,mouth,246.5115580884139
13,1,right_eye,102.82112446235334
13,1,left_eye,113.46485541153545
13,1,nose,41.29403462148629
13,1,mouth,120.41998550462489
13,1,right_eye,315.5591129482352
13,1,nose,229.8668932028917
13,1,mouth,699.2163836452538
13,1,right_eye,83.89088600999453
13,1,left_eye,69.11708708007198
13,1,nose,30.266306955054077
13,1,mouth,71.72571995487941
13,1,right_eye,197.09889977110475
13,1,left_eye,25.594934241072103
13,1,nose,26.786142169001124
13,1,mouth,124.52002381882204
12,1,nose,666.6265941321905
12,1,mouth,611.7069281990655
12,1,right_eye,574.1481271154228
12,1,nose,338.1251588383748
12,1,mouth,732.3779598593907
12,1,right_eye,152.7101132711298
12,1,left_eye,253.29426934861564
12,1,nose,87.88006773185484
12,1,mouth,250.11554964839974
12,1,left_eye,435.53275402127605
12,1,nose,319.78287940144253
12,1,right_eye,700.9697667843059
12,1,left_eye,309.6884731577392
12,1,nose,158.6068939719035
12,1,mouth,462.7348660860514
12,1,right_eye,113.19636715070209
12,1,left_eye,113.56057054791273
12,1,nose,38.59549175410156
12,1,mouth,112.6475705472836
12,1,right_eye,241.81073776341884
12,1,left_eye,192.248571768813
12,1,nose,72.7712426783103
12,1,mouth,213.16944778945785
12,1,right_eye,648.755901029363
12,1,nose,557.7647533787217
12,2,right_eye,596.2050341560403
12,2,left_eye,133.69060545059045
12,2,nose,93.91786895821433
12,2,mouth,394.18649143515495
12,2,right_eye,240.45438110220454
12,2,left_eye,119.7777020140598
12,2,nose,84.20698655455668
12,2,mouth,153.560930329179
12,2,right_eye,153.4274104521562
12,2,left_eye,328.4223311092374
12,2,nose,98.54019333664576
12,2,mouth,337.61006510196063
12,2,right_eye,200.33124692377456
12,2,left_eye,187.39204079838015
12,2,nose,70.95854977932014
12,2,mouth,189.3181624985251
12,2,right_eye,664.5039651720167
12,2,left_eye,285.48739897484484
12,2,nose,146.89136989248175
12,2,mouth,569.1172659606567
12,2,right_eye,587.7100848862359
12,2,left_eye,461.3296832987925
12,2,nose,141.39907255198602
12,2,mouth,465.56115926298565
12,2,nose,519.7128299013208
12,2,right_eye,136.78517441478917
12,2,left_eye,225.39386176669962
12,2,nose,30.084666009222207
12,2,mouth,237.736297809289
12,2,nose,593.4527884592951
12,2,nose,306.96551469611927
12,2,right_eye,767.5243539943383
12,2,left_eye,157.8970098172959
12,2,nose,77.91422634031191
12,2,mouth,508.66440984805377
12,2,left_eye,533.4350784274259
12,2,nose,231.06849540416314
12,2,left_eye,219.71811405952704
12,2,nose,252.86359479393417
12,2,right_eye,165.1478829671567
12,2,left_eye,521.7848204525862
12,2,nose,94.76677775610648
12,2,mouth,436.3005188241504
12,2,right_eye,325.4400692535319
12,2,right_eye,130.19645935389096
12,2,left_eye,73.34963971844739
12,2,nose,36.281191387532516
12,2,mouth,80.17270954012915
12,2,right_eye,50.14195464483646
12,2,left_eye,183.6691030377444
12,2,nose,37.30865592111168
12,2,mouth,124.88028639630748
12,2,right_eye,130.34454410693985
12,2,left_eye,306.4233736354889
12,2,nose,78.85583108554651
12,2,mouth,228.37625117202475
12,2,right_eye,51.826771948782195
12,2,left_eye,202.84430031237656
12,2,nose,27.069196604335403
12,2,mouth,150.25973113450587
15,1,right_eye,189.92719140230872
15,1,left_eye,197.6339474699855
15,1,nose,86.46445718944574
15,1,mouth,197.97440393826008
15,1,right_eye,707.1215935559505
15,1,left_eye,158.75187130930863
15,1,nose,116.16205225596268
15,1,mouth,547.9644828787781
15,1,right_eye,211.11299853642447
15,1,left_eye,731.7815738514391
15,1,nose,74.68872207000283
15,1,mouth,546.4167055421335
15,1,right_eye,501.49333754841234
15,1,left_eye,385.4327224404255
15,1,nose,137.68263508062134
15,1,mouth,369.39130493054085
15,1,right_eye,344.8184066211429
15,1,left_eye,103.385267852885
15,1,nose,56.887233417128485
15,1,mouth,238.90909210884365
15,1,right_eye,392.3240746665948
15,1,left_eye,127.24481910146305
15,1,nose,59.234950360425486
15,1,mouth,271.1961558715166
15,1,right_eye,146.55474259964078
15,1,left_eye,33.67302472878771
15,1,nose,16.353022603080653
15,1,mouth,88.41921006849086
15,1,right_eye,115.63704878998033
15,1,left_eye,39.09414119076276
15,1,nose,18.728377374970403
15,1,mouth,73.54043264428651
15,1,right_eye,164.84165247397158
15,1,left_eye,251.22806968060775
15,1,nose,100.52135948188563
15,1,mouth,227.40891836353507
15,1,right_eye,140.14380277267708
15,1,left_eye,70.07436158651477
15,1,nose,39.735264381655
15,1,mouth,90.04657125915314
15,1,right_eye,660.5716010367237
15,1,nose,253.37054651085234
15,1,right_eye,116.30337484815416
15,1,left_eye,204.4705116066144
15,1,nose,64.24792190467792
15,1,mouth,181.97819164055352
15,1,right_eye,60.119279785231726
15,1,left_eye,124.81173242058436
15,1,nose,41.12392710083378
